Title,Best Picture,Prod Company,Year,imdbRating,Country_x,Country_y,Popularity,Rated,Release Date,Revenue,Budget,Runtime,Genre,Best Actor,Best Actress,Best Director,Best Supporting Actor,Best Supporting Actress
Michael Clayton,0,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",2007,7.3,USA,USA,8.732000000000001,R,09,92991835.0,25000000.0,119.0,Drama,0.0,0.0,0.0,0.0,1.0
Michael Clayton,0,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",2007,7.3,USA,USA,8.732000000000001,R,09,92991835.0,25000000.0,119.0,Mystery,0.0,0.0,0.0,0.0,1.0
Michael Clayton,0,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",2007,7.3,USA,USA,8.732000000000001,R,09,92991835.0,25000000.0,119.0,Thriller,0.0,0.0,0.0,0.0,1.0
No Country for Old Men,1,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2007,8.1,USA,USA,18.092,R,11,171627166.0,25000000.0,122.0,Crime,0.0,0.0,1.0,1.0,0.0
No Country for Old Men,1,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2007,8.1,USA,USA,18.092,R,11,171627166.0,25000000.0,122.0,Drama,0.0,0.0,1.0,1.0,0.0
No Country for Old Men,1,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2007,8.1,USA,USA,18.092,R,11,171627166.0,25000000.0,122.0,Thriller,0.0,0.0,1.0,1.0,0.0
There Will Be Blood,0,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",2007,8.2,USA,USA,12.522,R,12,77208711.0,25000000.0,158.0,Drama,1.0,0.0,0.0,0.0,0.0
The Curious Case of Benjamin Button,0,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",2008,7.8,USA,USA,18.159000000000002,PG-13,12,333932083.0,150000000.0,166.0,Drama,0.0,0.0,0.0,0.0,0.0
The Curious Case of Benjamin Button,0,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",2008,7.8,USA,USA,18.159000000000002,PG-13,12,333932083.0,150000000.0,166.0,Fantasy,0.0,0.0,0.0,0.0,0.0
The Curious Case of Benjamin Button,0,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",2008,7.8,USA,USA,18.159000000000002,PG-13,12,333932083.0,150000000.0,166.0,Romance,0.0,0.0,0.0,0.0,0.0
Frost/Nixon,0,"Brian Grazer, Ron Howard and Eric Fellner, Producers",2008,7.7,"USA, UK, France","USA, UK, France",8.681000000000001,R,10,18593156.0,25000000.0,122.0,Biography,0.0,0.0,0.0,0.0,0.0
Frost/Nixon,0,"Brian Grazer, Ron Howard and Eric Fellner, Producers",2008,7.7,"USA, UK, France","USA, UK, France",8.681000000000001,R,10,18593156.0,25000000.0,122.0,Drama,0.0,0.0,0.0,0.0,0.0
Frost/Nixon,0,"Brian Grazer, Ron Howard and Eric Fellner, Producers",2008,7.7,"USA, UK, France","USA, UK, France",8.681000000000001,R,10,18593156.0,25000000.0,122.0,History,0.0,0.0,0.0,0.0,0.0
Milk,0,"Dan Jinks and Bruce Cohen, Producers",2008,7.6,USA,USA,6.557,R,11,54586584.0,20000000.0,128.0,Biography,1.0,0.0,0.0,0.0,0.0
Milk,0,"Dan Jinks and Bruce Cohen, Producers",2008,7.6,USA,USA,6.557,R,11,54586584.0,20000000.0,128.0,Drama,1.0,0.0,0.0,0.0,0.0
The Reader,0,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",2008,7.6,"USA, Germany","USA, Germany",10.652000000000001,R,12,113019290.0,32000000.0,124.0,Drama,0.0,1.0,0.0,0.0,0.0
The Reader,0,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",2008,7.6,"USA, Germany","USA, Germany",10.652000000000001,R,12,113019290.0,32000000.0,124.0,Romance,0.0,1.0,0.0,0.0,0.0
Slumdog Millionaire,1,"Christian Colson, Producer",2008,8.0,"UK, USA, France, Germany, India","UK, USA, France, Germany, India",16.61,R,05,377910544.0,15000000.0,120.0,Drama,0.0,0.0,1.0,0.0,0.0
Slumdog Millionaire,1,"Christian Colson, Producer",2008,8.0,"UK, USA, France, Germany, India","UK, USA, France, Germany, India",16.61,R,05,377910544.0,15000000.0,120.0,Romance,0.0,0.0,1.0,0.0,0.0
Avatar,0,"James Cameron and Jon Landau, Producers",2009,7.8,"UK, USA","UK, USA",28.454,PG-13,12,2787965087.0,237000000.0,162.0,Action,0.0,0.0,0.0,0.0,0.0
Avatar,0,"James Cameron and Jon Landau, Producers",2009,7.8,"UK, USA","UK, USA",28.454,PG-13,12,2787965087.0,237000000.0,162.0,Adventure,0.0,0.0,0.0,0.0,0.0
Avatar,0,"James Cameron and Jon Landau, Producers",2009,7.8,"UK, USA","UK, USA",28.454,PG-13,12,2787965087.0,237000000.0,162.0,Fantasy,0.0,0.0,0.0,0.0,0.0
Avatar,0,"James Cameron and Jon Landau, Producers",2009,7.8,"UK, USA","UK, USA",28.454,PG-13,12,2787965087.0,237000000.0,162.0,Sci-Fi,0.0,0.0,0.0,0.0,0.0
The Blind Side,0,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",2009,7.7,USA,USA,15.242,PG-13,11,309208309.0,29000000.0,129.0,Biography,0.0,1.0,0.0,0.0,0.0
The Blind Side,0,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",2009,7.7,USA,USA,15.242,PG-13,11,309208309.0,29000000.0,129.0,Drama,0.0,1.0,0.0,0.0,0.0
The Blind Side,0,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",2009,7.7,USA,USA,15.242,PG-13,11,309208309.0,29000000.0,129.0,Sport,0.0,1.0,0.0,0.0,0.0
District 9,0,"Peter Jackson and Carolynne Cunningham, Producers",2009,7.9,"South Africa, USA, New Zealand, Canada","South Africa, USA, New Zealand, Canada",17.963,R,08,210819611.0,30000000.0,112.0,Action,0.0,0.0,0.0,0.0,0.0
District 9,0,"Peter Jackson and Carolynne Cunningham, Producers",2009,7.9,"South Africa, USA, New Zealand, Canada","South Africa, USA, New Zealand, Canada",17.963,R,08,210819611.0,30000000.0,112.0,Sci-Fi,0.0,0.0,0.0,0.0,0.0
District 9,0,"Peter Jackson and Carolynne Cunningham, Producers",2009,7.9,"South Africa, USA, New Zealand, Canada","South Africa, USA, New Zealand, Canada",17.963,R,08,210819611.0,30000000.0,112.0,Thriller,0.0,0.0,0.0,0.0,0.0
An Education,0,"Finola Dwyer and Amanda Posey, Producers",2009,7.3,"UK, USA","UK, USA",8.109,PG-13,10,26096852.0,7500000.0,100.0,Drama,0.0,0.0,0.0,0.0,0.0
The Hurt Locker,1,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",2009,7.6,USA,USA,12.491,R,10,42000000.0,15000000.0,131.0,Drama,0.0,0.0,1.0,0.0,0.0
The Hurt Locker,1,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",2009,7.6,USA,USA,12.491,R,10,42000000.0,15000000.0,131.0,Thriller,0.0,0.0,1.0,0.0,0.0
The Hurt Locker,1,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",2009,7.6,USA,USA,12.491,R,10,42000000.0,15000000.0,131.0,War,0.0,0.0,1.0,0.0,0.0
Inglourious Basterds,0,"Lawrence Bender, Producer",2009,8.3,"Germany, USA","Germany, USA",23.496,R,08,319131050.0,70000000.0,153.0,Adventure,0.0,0.0,0.0,1.0,0.0
Inglourious Basterds,0,"Lawrence Bender, Producer",2009,8.3,"Germany, USA","Germany, USA",23.496,R,08,319131050.0,70000000.0,153.0,Drama,0.0,0.0,0.0,1.0,0.0
Inglourious Basterds,0,"Lawrence Bender, Producer",2009,8.3,"Germany, USA","Germany, USA",23.496,R,08,319131050.0,70000000.0,153.0,War,0.0,0.0,0.0,1.0,0.0
A Serious Man,0,"Joel Coen and Ethan Coen, Producers",2009,7.1,"USA, UK, France","USA, UK, France",8.434,R,10,31430334.0,7000000.0,105.0,Comedy,0.0,0.0,0.0,0.0,0.0
A Serious Man,0,"Joel Coen and Ethan Coen, Producers",2009,7.1,"USA, UK, France","USA, UK, France",8.434,R,10,31430334.0,7000000.0,105.0,Drama,0.0,0.0,0.0,0.0,0.0
Up,0,"Jonas Rivera, Producer",2009,8.3,USA,USA,20.886999999999997,PG,05,735099082.0,175000000.0,96.0,Animation,0.0,0.0,0.0,0.0,0.0
Up,0,"Jonas Rivera, Producer",2009,8.3,USA,USA,20.886999999999997,PG,05,735099082.0,175000000.0,96.0,Adventure,0.0,0.0,0.0,0.0,0.0
Up,0,"Jonas Rivera, Producer",2009,8.3,USA,USA,20.886999999999997,PG,05,735099082.0,175000000.0,96.0,Comedy,0.0,0.0,0.0,0.0,0.0
Up,0,"Jonas Rivera, Producer",2009,8.3,USA,USA,20.886999999999997,PG,05,735099082.0,175000000.0,96.0,Family,0.0,0.0,0.0,0.0,0.0
Up in the Air,0,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",2009,7.4,USA,USA,9.017999999999999,R,09,163670000.0,25000000.0,110.0,Drama,0.0,0.0,0.0,0.0,0.0
Up in the Air,0,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",2009,7.4,USA,USA,9.017999999999999,R,09,163670000.0,25000000.0,110.0,Romance,0.0,0.0,0.0,0.0,0.0
Black Swan,0,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",2010,8.0,USA,USA,16.828,R,12,327803731.0,13000000.0,108.0,Drama,0.0,1.0,0.0,0.0,0.0
Black Swan,0,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",2010,8.0,USA,USA,16.828,R,12,327803731.0,13000000.0,108.0,Thriller,0.0,1.0,0.0,0.0,0.0
The Fighter,0,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",2010,7.8,USA,USA,10.413,R,12,93617009.0,25000000.0,116.0,Biography,0.0,0.0,0.0,1.0,1.0
The Fighter,0,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",2010,7.8,USA,USA,10.413,R,12,93617009.0,25000000.0,116.0,Drama,0.0,0.0,0.0,1.0,1.0
The Fighter,0,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",2010,7.8,USA,USA,10.413,R,12,93617009.0,25000000.0,116.0,Sport,0.0,0.0,0.0,1.0,1.0
Inception,0,"Emma Thomas and Christopher Nolan, Producers",2010,8.8,"USA, UK","USA, UK",33.364000000000004,PG-13,07,825532764.0,160000000.0,148.0,Action,0.0,0.0,0.0,0.0,0.0
Inception,0,"Emma Thomas and Christopher Nolan, Producers",2010,8.8,"USA, UK","USA, UK",33.364000000000004,PG-13,07,825532764.0,160000000.0,148.0,Adventure,0.0,0.0,0.0,0.0,0.0
Inception,0,"Emma Thomas and Christopher Nolan, Producers",2010,8.8,"USA, UK","USA, UK",33.364000000000004,PG-13,07,825532764.0,160000000.0,148.0,Sci-Fi,0.0,0.0,0.0,0.0,0.0
Inception,0,"Emma Thomas and Christopher Nolan, Producers",2010,8.8,"USA, UK","USA, UK",33.364000000000004,PG-13,07,825532764.0,160000000.0,148.0,Thriller,0.0,0.0,0.0,0.0,0.0
The Kids Are All Right,0,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",2010,7.0,USA,USA,12.082,R,07,34705850.0,3500000.0,106.0,Comedy,0.0,0.0,0.0,0.0,0.0
The Kids Are All Right,0,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",2010,7.0,USA,USA,12.082,R,07,34705850.0,3500000.0,106.0,Drama,0.0,0.0,0.0,0.0,0.0
The Kids Are All Right,0,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",2010,7.0,USA,USA,12.082,R,07,34705850.0,3500000.0,106.0,Romance,0.0,0.0,0.0,0.0,0.0
The King's Speech,1,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",2010,8.0,"UK, USA, Australia","UK, USA, Australia",11.579,R,09,414211549.0,15000000.0,118.0,Biography,1.0,0.0,1.0,0.0,0.0
The King's Speech,1,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",2010,8.0,"UK, USA, Australia","UK, USA, Australia",11.579,R,09,414211549.0,15000000.0,118.0,Drama,1.0,0.0,1.0,0.0,0.0
The King's Speech,1,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",2010,8.0,"UK, USA, Australia","UK, USA, Australia",11.579,R,09,414211549.0,15000000.0,118.0,History,1.0,0.0,1.0,0.0,0.0
127 Hours,0,"Christian Colson, Danny Boyle and John Smithson, Producers",2010,7.6,"USA, UK, France","USA, UK, France",10.293,R,11,35692920.0,18000000.0,94.0,Adventure,0.0,0.0,0.0,0.0,0.0
127 Hours,0,"Christian Colson, Danny Boyle and John Smithson, Producers",2010,7.6,"USA, UK, France","USA, UK, France",10.293,R,11,35692920.0,18000000.0,94.0,Biography,0.0,0.0,0.0,0.0,0.0
127 Hours,0,"Christian Colson, Danny Boyle and John Smithson, Producers",2010,7.6,"USA, UK, France","USA, UK, France",10.293,R,11,35692920.0,18000000.0,94.0,Drama,0.0,0.0,0.0,0.0,0.0
127 Hours,0,"Christian Colson, Danny Boyle and John Smithson, Producers",2010,7.6,"USA, UK, France","USA, UK, France",10.293,R,11,35692920.0,18000000.0,94.0,Thriller,0.0,0.0,0.0,0.0,0.0
The Social Network,0,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers",2010,7.7,USA,USA,17.325,PG-13,10,224920315.0,40000000.0,121.0,Biography,0.0,0.0,0.0,0.0,0.0
The Social Network,0,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers",2010,7.7,USA,USA,17.325,PG-13,10,224920315.0,40000000.0,121.0,Drama,0.0,0.0,0.0,0.0,0.0
Toy Story 3,0,"Darla K. Anderson, Producer",2010,8.3,USA,USA,17.98,G,06,1066969703.0,200000000.0,103.0,Animation,0.0,0.0,0.0,0.0,0.0
Toy Story 3,0,"Darla K. Anderson, Producer",2010,8.3,USA,USA,17.98,G,06,1066969703.0,200000000.0,103.0,Adventure,0.0,0.0,0.0,0.0,0.0
Toy Story 3,0,"Darla K. Anderson, Producer",2010,8.3,USA,USA,17.98,G,06,1066969703.0,200000000.0,103.0,Comedy,0.0,0.0,0.0,0.0,0.0
Toy Story 3,0,"Darla K. Anderson, Producer",2010,8.3,USA,USA,17.98,G,06,1066969703.0,200000000.0,103.0,Family,0.0,0.0,0.0,0.0,0.0
Toy Story 3,0,"Darla K. Anderson, Producer",2010,8.3,USA,USA,17.98,G,06,1066969703.0,200000000.0,103.0,Fantasy,0.0,0.0,0.0,0.0,0.0
True Grit,0,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2010,7.6,USA,USA,12.349,PG-13,12,252276927.0,38000000.0,110.0,Adventure,1.0,0.0,0.0,0.0,0.0
True Grit,0,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2010,7.6,USA,USA,12.349,PG-13,12,252276927.0,38000000.0,110.0,Drama,1.0,0.0,0.0,0.0,0.0
True Grit,0,"Scott Rudin, Ethan Coen and Joel Coen, Producers",2010,7.6,USA,USA,12.349,PG-13,12,252276927.0,38000000.0,110.0,Western,1.0,0.0,0.0,0.0,0.0
Winter's Bone,0,"Anne Rosellini and Alix Madigan-Yorkin, Producers",2010,7.2,USA,USA,6.234,R,06,13831503.0,2000000.0,101.0,Drama,0.0,0.0,0.0,0.0,0.0
Winter's Bone,0,"Anne Rosellini and Alix Madigan-Yorkin, Producers",2010,7.2,USA,USA,6.234,R,06,13831503.0,2000000.0,101.0,Mystery,0.0,0.0,0.0,0.0,0.0
The Artist,1,"Thomas Langmann, Producer",2011,7.9,"France, USA, Belgium","France, USA, Belgium",10.312000000000001,PG-13,06,133432856.0,15000000.0,100.0,Comedy,1.0,0.0,1.0,0.0,0.0
The Artist,1,"Thomas Langmann, Producer",2011,7.9,"France, USA, Belgium","France, USA, Belgium",10.312000000000001,PG-13,06,133432856.0,15000000.0,100.0,Drama,1.0,0.0,1.0,0.0,0.0
The Artist,1,"Thomas Langmann, Producer",2011,7.9,"France, USA, Belgium","France, USA, Belgium",10.312000000000001,PG-13,06,133432856.0,15000000.0,100.0,Romance,1.0,0.0,1.0,0.0,0.0
The Descendants,0,"Jim Burke, Alexander Payne and Jim Taylor, Producers",2011,7.3,USA,USA,11.247,R,09,177243185.0,20000000.0,115.0,Comedy,0.0,0.0,0.0,0.0,0.0
The Descendants,0,"Jim Burke, Alexander Payne and Jim Taylor, Producers",2011,7.3,USA,USA,11.247,R,09,177243185.0,20000000.0,115.0,Drama,0.0,0.0,0.0,0.0,0.0
Extremely Loud & Incredibly Close,0,"Scott Rudin, Producer",2011,6.9,USA,USA,8.267999999999999,PG-13,12,55247881.0,40000000.0,129.0,Adventure,0.0,0.0,0.0,0.0,0.0
Extremely Loud & Incredibly Close,0,"Scott Rudin, Producer",2011,6.9,USA,USA,8.267999999999999,PG-13,12,55247881.0,40000000.0,129.0,Drama,0.0,0.0,0.0,0.0,0.0
Extremely Loud & Incredibly Close,0,"Scott Rudin, Producer",2011,6.9,USA,USA,8.267999999999999,PG-13,12,55247881.0,40000000.0,129.0,Mystery,0.0,0.0,0.0,0.0,0.0
The Help,0,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",2011,8.1,"USA, India, United Arab Emirates","USA, India, United Arab Emirates",9.721,PG-13,08,124272124.0,25000000.0,146.0,Drama,0.0,0.0,0.0,0.0,1.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Adventure,0.0,0.0,0.0,0.0,0.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Drama,0.0,0.0,0.0,0.0,0.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Family,0.0,0.0,0.0,0.0,0.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Fantasy,0.0,0.0,0.0,0.0,0.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Mystery,0.0,0.0,0.0,0.0,0.0
Hugo,0,"Graham King and Martin Scorsese, Producers",2011,7.5,"USA, UK, France","USA, UK, France",9.79,PG,11,185770160.0,170000000.0,126.0,Romance,0.0,0.0,0.0,0.0,0.0
Midnight in Paris,0,"Letty Aronson and Stephen Tenenbaum, Producers",2011,7.7,"Spain, USA, France","Spain, USA, France",12.094000000000001,PG-13,05,151119219.0,30000000.0,94.0,Comedy,0.0,0.0,0.0,0.0,0.0
Midnight in Paris,0,"Letty Aronson and Stephen Tenenbaum, Producers",2011,7.7,"Spain, USA, France","Spain, USA, France",12.094000000000001,PG-13,05,151119219.0,30000000.0,94.0,Fantasy,0.0,0.0,0.0,0.0,0.0
Midnight in Paris,0,"Letty Aronson and Stephen Tenenbaum, Producers",2011,7.7,"Spain, USA, France","Spain, USA, France",12.094000000000001,PG-13,05,151119219.0,30000000.0,94.0,Romance,0.0,0.0,0.0,0.0,0.0
Moneyball,0,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",2011,7.6,USA,USA,10.718,PG-13,09,110206216.0,50000000.0,134.0,Biography,0.0,0.0,0.0,0.0,0.0
Moneyball,0,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",2011,7.6,USA,USA,10.718,PG-13,09,110206216.0,50000000.0,134.0,Drama,0.0,0.0,0.0,0.0,0.0
Moneyball,0,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",2011,7.6,USA,USA,10.718,PG-13,09,110206216.0,50000000.0,134.0,Sport,0.0,0.0,0.0,0.0,0.0
The Tree of Life,0,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",2011,6.8,USA,USA,9.855,PG-13,05,54674226.0,32000000.0,139.0,Drama,0.0,0.0,0.0,0.0,0.0
The Tree of Life,0,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",2011,6.8,USA,USA,9.855,PG-13,05,54674226.0,32000000.0,139.0,Fantasy,0.0,0.0,0.0,0.0,0.0
War Horse,0,"Steven Spielberg and Kathleen Kennedy, Producers",2011,7.2,"USA, India","USA, India",8.492,PG-13,12,177584879.0,66000000.0,146.0,Drama,0.0,0.0,0.0,0.0,0.0
War Horse,0,"Steven Spielberg and Kathleen Kennedy, Producers",2011,7.2,"USA, India","USA, India",8.492,PG-13,12,177584879.0,66000000.0,146.0,History,0.0,0.0,0.0,0.0,0.0
War Horse,0,"Steven Spielberg and Kathleen Kennedy, Producers",2011,7.2,"USA, India","USA, India",8.492,PG-13,12,177584879.0,66000000.0,146.0,War,0.0,0.0,0.0,0.0,0.0
Amour,0,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",2012,7.9,"Austria, France, Germany","Austria, France, Germany",6.2010000000000005,PG-13,07,29844753.0,8900000.0,127.0,Drama,0.0,0.0,0.0,0.0,0.0
Amour,0,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",2012,7.9,"Austria, France, Germany","Austria, France, Germany",6.2010000000000005,PG-13,07,29844753.0,8900000.0,127.0,Romance,0.0,0.0,0.0,0.0,0.0
Argo,1,"Grant Heslov, Ben Affleck and George Clooney, Producers",2012,7.7,USA,USA,12.472999999999999,R,10,232324128.0,44500000.0,120.0,Biography,0.0,0.0,0.0,0.0,0.0
Argo,1,"Grant Heslov, Ben Affleck and George Clooney, Producers",2012,7.7,USA,USA,12.472999999999999,R,10,232324128.0,44500000.0,120.0,Drama,0.0,0.0,0.0,0.0,0.0
Argo,1,"Grant Heslov, Ben Affleck and George Clooney, Producers",2012,7.7,USA,USA,12.472999999999999,R,10,232324128.0,44500000.0,120.0,Thriller,0.0,0.0,0.0,0.0,0.0
Beasts of the Southern Wild,0,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",2012,7.3,USA,USA,7.114,PG-13,06,21107746.0,1800000.0,93.0,Adventure,0.0,0.0,0.0,0.0,0.0
Beasts of the Southern Wild,0,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",2012,7.3,USA,USA,7.114,PG-13,06,21107746.0,1800000.0,93.0,Drama,0.0,0.0,0.0,0.0,0.0
Beasts of the Southern Wild,0,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",2012,7.3,USA,USA,7.114,PG-13,06,21107746.0,1800000.0,93.0,Fantasy,0.0,0.0,0.0,0.0,0.0
Django Unchained,0,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",2012,8.4,USA,USA,25.624000000000002,R,12,425368238.0,100000000.0,165.0,Drama,0.0,0.0,0.0,1.0,0.0
Django Unchained,0,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",2012,8.4,USA,USA,25.624000000000002,R,12,425368238.0,100000000.0,165.0,Western,0.0,0.0,0.0,1.0,0.0
Les Misérables,0,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",2012,7.6,"UK, USA, France","UK, USA, France",13.605,PG-13,12,441809770.0,61000000.0,157.0,Drama,0.0,0.0,0.0,0.0,1.0
Les Misérables,0,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",2012,7.6,"UK, USA, France","UK, USA, France",13.605,PG-13,12,441809770.0,61000000.0,157.0,History,0.0,0.0,0.0,0.0,1.0
Les Misérables,0,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",2012,7.6,"UK, USA, France","UK, USA, France",13.605,PG-13,12,441809770.0,61000000.0,157.0,Musical,0.0,0.0,0.0,0.0,1.0
Les Misérables,0,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",2012,7.6,"UK, USA, France","UK, USA, France",13.605,PG-13,12,441809770.0,61000000.0,157.0,Romance,0.0,0.0,0.0,0.0,1.0
Les Misérables,0,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",2012,7.6,"UK, USA, France","UK, USA, France",13.605,PG-13,12,441809770.0,61000000.0,157.0,War,0.0,0.0,0.0,0.0,1.0
Life of Pi,0,"Gil Netter, Ang Lee and David Womark, Producers",2012,7.9,"USA, Taiwan, UK, Canada","USA, Taiwan, UK, Canada",13.05,PG,11,609016565.0,120000000.0,127.0,Adventure,0.0,0.0,1.0,0.0,0.0
Life of Pi,0,"Gil Netter, Ang Lee and David Womark, Producers",2012,7.9,"USA, Taiwan, UK, Canada","USA, Taiwan, UK, Canada",13.05,PG,11,609016565.0,120000000.0,127.0,Drama,0.0,0.0,1.0,0.0,0.0
Life of Pi,0,"Gil Netter, Ang Lee and David Womark, Producers",2012,7.9,"USA, Taiwan, UK, Canada","USA, Taiwan, UK, Canada",13.05,PG,11,609016565.0,120000000.0,127.0,Fantasy,0.0,0.0,1.0,0.0,0.0
Lincoln,0,"Steven Spielberg and Kathleen Kennedy, Producers",2012,7.4,"USA, India","USA, India",9.097999999999999,PG-13,11,275293450.0,65000000.0,149.0,Biography,1.0,0.0,0.0,0.0,0.0
Lincoln,0,"Steven Spielberg and Kathleen Kennedy, Producers",2012,7.4,"USA, India","USA, India",9.097999999999999,PG-13,11,275293450.0,65000000.0,149.0,Drama,1.0,0.0,0.0,0.0,0.0
Lincoln,0,"Steven Spielberg and Kathleen Kennedy, Producers",2012,7.4,"USA, India","USA, India",9.097999999999999,PG-13,11,275293450.0,65000000.0,149.0,History,1.0,0.0,0.0,0.0,0.0
Lincoln,0,"Steven Spielberg and Kathleen Kennedy, Producers",2012,7.4,"USA, India","USA, India",9.097999999999999,PG-13,11,275293450.0,65000000.0,149.0,War,1.0,0.0,0.0,0.0,0.0
Silver Linings Playbook,0,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",2012,7.7,USA,USA,15.172,R,09,236412453.0,21000000.0,122.0,Comedy,0.0,1.0,0.0,0.0,0.0
Silver Linings Playbook,0,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",2012,7.7,USA,USA,15.172,R,09,236412453.0,21000000.0,122.0,Drama,0.0,1.0,0.0,0.0,0.0
Silver Linings Playbook,0,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",2012,7.7,USA,USA,15.172,R,09,236412453.0,21000000.0,122.0,Romance,0.0,1.0,0.0,0.0,0.0
Zero Dark Thirty,0,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",2012,7.4,USA,USA,13.34,R,12,132820716.0,40000000.0,157.0,Drama,0.0,0.0,0.0,0.0,0.0
Zero Dark Thirty,0,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",2012,7.4,USA,USA,13.34,R,12,132820716.0,40000000.0,157.0,Thriller,0.0,0.0,0.0,0.0,0.0
American Hustle,0,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",2013,7.3,USA,USA,13.075,R,12,251171807.0,40000000.0,138.0,Crime,0.0,0.0,0.0,0.0,0.0
American Hustle,0,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",2013,7.3,USA,USA,13.075,R,12,251171807.0,40000000.0,138.0,Drama,0.0,0.0,0.0,0.0,0.0
Captain Phillips,0,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",2013,7.8,USA,USA,12.945,PG-13,10,95000000.0,55000000.0,134.0,Biography,0.0,0.0,0.0,0.0,0.0
